Diam,Espesor,Diam [mm],Madera en KG,KG canio,Kg canio revestido,Metros por unidad,Cantidad de canios,altura,Ancho,Canios en base,Canios en altura,Cantidad de maderas,Altura total carga + camion,Metros paquete,Peso paquete ,Peso paquete revestido,Altura  paquete(mm)
"6.625,""3,2"",""168,28"",384,""162,83"",""212,83"",""1687,5"",135,""2114,52"",""2524,2"",15,9,32,""3864,52"",""187,5"",""2485,116667"",""3235,116667"",""187,03"""
"6.625,""4,8"",""168,28"",288,""241,89"",""291,89"",""1312,5"",105,""1627,96"",""2524,2"",15,7,24,""3377,96"",""87,5"",""3669,492857"",,""182,3425"""
"6.625,""5,6"",""168,28"",240,""280,82"",""330,82"",1125,90,""1384,68"",""2524,2"",15,6,20,""3134,68"",75,""4252,3"",,""179,99875"""
"6.625,""6,4"",""168,28"",192,""319,36"",""369,36"",""937,5"",75,""1141,4"",""2524,2"",15,5,16,""2891,4"",""62,5"",""4828,8"",,""177,655"""
"6.625,""7,1"",""168,28"",192,""352,75"",""402,75"",""937,5"",75,""1141,4"",""2524,2"",15,5,16,""2891,4"",""62,5"",""5329,65"",,""177,655"""
"6.625,""7,9"",""168,28"",144,""390,55"",""440,55"",750,60,""898,12"",""2524,2"",15,4,12,""2648,12"",50,""5894,25"",,""175,31125"""
"6.625,""8,7"",""168,28"",144,""427,96"",""477,96"",750,60,""898,12"",""2524,2"",15,4,12,""2648,12"",50,""6455,4"",,""175,31125"""
"8.625,""4,4"",""219,08"",288,""291,17"",""341,17"",""962,5"",77,""1983,56"",""2409,88"",11,7,24,""3733,56"",""87,5"",""3244,012857"",,""233,1425"""
"8.625,""4,8"",""219,08"",288,""317,05"",""367,05"",""962,5"",77,""1983,56"",""2409,88"",11,7,24,""3733,56"",""87,5"",""3528,692857"",,""233,1425"""
"8.625,""5,6"",""219,08"",240,""368,51"",""418,51"",825,66,""1689,48"",""2409,88"",11,6,20,""3439,48"",75,""4093,61"",,""230,79875"""
"8.625,""6,35"",""219,08"",192,""416,4"",""466,4"",""687,5"",55,""1395,4"",""2409,88"",11,5,16,""3145,4"",""62,5"",""4618,8"",,""228,455"""
"8.625,""6,4"",""219,08"",192,""419,58"",""469,58"",""687,5"",55,""1395,4"",""2409,88"",11,5,16,""3145,4"",""62,5"",""4653,78"",,""228,455"""
"8.625,""7,1"",""219,08"",192,""463,93"",""513,93"",""687,5"",55,""1395,4"",""2409,88"",11,5,16,""3145,4"",""62,5"",""5141,63"",,""228,455"""
"8.625,""7,9"",""219,08"",144,""514,26"",""564,26"",550,44,""1101,32"",""2409,88"",11,4,12,""2851,32"",50,""5692,86"",,""226,11125"""
"8.625,""8,18"",""219,08"",144,""531,78"",""581,78"",550,44,""1101,32"",""2409,88"",11,4,12,""2851,32"",50,""5885,58"",,""226,11125"""
"8.625,""8,7"",""219,08"",144,""564,19"",""614,19"",550,44,""1101,32"",""2409,88"",11,4,12,""2851,32"",50,""6242,09"",,""226,11125"""
"10,75,""4,4"",""273,05"",288,""364,37"",""414,37"",""787,5"",63,""2361,35"",""2457,45"",9,7,24,""4111,35"",""87,5"",""3320,472857"",,""287,1125"""
"10,75,""5,6"",""273,05"",240,""461,67"",""511,67"",675,54,""2013,3"",""2457,45"",9,6,20,""3763,3"",75,""4195,03"",,""284,76875"""
"10,75,""6,35"",""273,05"",192,""522,04"",""572,04"",""562,5"",45,""1665,25"",""2457,45"",9,5,16,""3415,25"",""62,5"",""4736,76"",,""282,425"""
"10,75,""6,4"",""273,05"",192,""526,05"",""576,05"",""562,5"",45,""1665,25"",""2457,45"",9,5,16,""3415,25"",""62,5"",""4772,85"",,""282,425"""
"10,75,""7,1"",""273,05"",192,""582,05"",""632,05"",""562,5"",45,""1665,25"",""2457,45"",9,5,16,""3415,25"",""62,5"",""5276,85"",,""282,425"""
"10,75,""7,8"",""273,05"",144,""637,75"",""687,75"",450,36,""1317,2"",""2457,45"",9,4,12,""3067,2"",50,""5775,75"",,""280,08125"""
"10,75,""8,7"",""273,05"",144,""708,93"",""758,93"",450,36,""1317,2"",""2457,45"",9,4,12,""3067,2"",50,""6416,37"",,""280,08125"""
"10,75,""9,27"",""273,05"",144,""753,75"",""803,75"",450,36,""1317,2"",""2457,45"",9,4,12,""3067,2"",50,""6819,75"",,""280,08125"""
"10,75,""9,5"",""273,05"",144,""771,77"",""821,77"",450,36,""1317,2"",""2457,45"",9,4,12,""3067,2"",50,""6981,93"",,""280,08125"""
"12,75,""4,8"",""323,85"",240,""472,07"",""522,07"",525,42,""2318,1"",""2266,95"",7,6,20,""4028,1"",75,""3344,49"",,""335,56875"""
"12,75,""5,6"",""323,85"",240,""549,36"",""599,36"",525,42,""2318,1"",""2266,95"",7,6,20,""4028,1"",75,""3885,52"",,""335,56875"""
"12,75,""6,35"",""323,85"",240,""621,47"",""671,47"",525,42,""2318,1"",""2266,95"",7,6,20,""4028,1"",75,""4390,29"",,""335,56875"""
"12,75,""6,4"",""323,85"",240,""626,27"",""676,27"",525,42,""2318,1"",""2266,95"",7,6,20,""4028,1"",75,""4423,89"",,""335,56875"""
"12,75,""7,1"",""323,85"",192,""693,23"",""743,23"",""437,5"",35,""1919,25"",""2266,95"",7,5,16,""3629,25"",""62,5"",""4891,01"",,""333,225"""
"12,75,""7,9"",""323,85"",144,""769,39"",""819,39"",350,28,""1520,4"",""2266,95"",7,4,12,""3230,4"",50,""5421,73"",,""330,88125"""
"12,75,""8,7"",""323,85"",144,""845,16"",""895,16"",350,28,""1520,4"",""2266,95"",7,4,12,""3230,4"",50,""5952,12"",,""330,88125"""
"12,75,""9,5"",""323,85"",144,""920,53"",""970,53"",350,28,""1520,4"",""2266,95"",7,4,12,""3230,4"",50,""6479,71"",,""330,88125"""
"12,75,""9,53"",""323,85"",144,""923,35"",""973,35"",350,28,""1520,4"",""2266,95"",7,4,12,""3230,4"",50,""6499,45"",,""330,88125"""
"14,""5,6"",356,192,""604,86"",""654,86"",""437,5"",35,2080,2492,7,5,16,3830,""62,5"",""4272,42"",,""365,375"""
"14,""6,35"",356,192,""684,4"",""734,4"",""437,5"",35,2080,2492,7,5,16,3830,""62,5"",""4829,2"",,""365,375"""
"14,""6,4"",356,192,""689,69"",""739,69"",""437,5"",35,2080,2492,7,5,16,3830,""62,5"",""4866,23"",,""365,375"""
"14,""7,1"",356,192,""763,59"",""813,59"",""437,5"",35,2080,2492,7,5,16,3830,""62,5"",""5383,53"",,""365,375"""
"14,""7,9"",356,144,""847,68"",""897,68"",350,28,1649,2492,7,4,12,3399,50,""5969,76"",,""363,03125"""
"14,""8,7"",356,144,""931,38"",""981,38"",350,28,1649,2492,7,4,12,3399,50,""6555,66"",,""363,03125"""
"14,""9,5"",356,96,""1014,68"",""1064,68"",""262,5"",21,1218,2492,7,3,8,2968,""37,5"",""7134,76"",,""360,6875"""
"16,""5,6"",406,192,""691,17"",""741,17"",375,30,2330,2436,6,5,16,4080,""62,5"",""4185,42"",,""415,375"""
"16,""6,35"",406,192,""782,27"",""832,27"",375,30,2330,2436,6,5,16,4080,""62,5"",""4732,02"",,""415,375"""
"16,""6,4"",406,192,""788,33"",""838,33"",375,30,2330,2436,6,5,16,4080,""62,5"",""4768,38"",,""415,375"""
"16,""7,1"",406,192,""873,02"",""923,02"",375,30,2330,2436,6,5,16,4080,""62,5"",""5276,52"",,""415,375"""
"16,""7,9"",406,144,""969,44"",""1019,44"",300,24,1849,2436,6,4,12,3599,50,""5852,64"",,""413,03125"""
"16,""8,7"",406,144,""1065,47"",""1115,47"",300,24,1849,2436,6,4,12,3599,50,""6428,82"",,""413,03125"""
"16,""9,5"",406,96,""1161,1"",""1211,1"",225,18,1368,2436,6,3,8,3118,""37,5"",""6998,6"",,""410,6875"""
"16,""9,53"",406,96,""1164,68"",""1214,68"",225,18,1368,2436,6,3,8,3118,""37,5"",""7020,08"",,""410,6875"""
"16,""10,3"",406,96,""1256,34"",""1306,34"",225,18,1368,2436,6,3,8,3118,""37,5"",""7570,04"",,""410,6875"""
"16,""11,1"",406,96,""1351,18"",""1401,18"",225,18,1368,2436,6,3,8,3118,""37,5"",""8139,08"",,""410,6875"""
"16,""12,7"",406,48,""1539,68"",""1589,68"",150,12,887,2436,6,2,4,2637,25,""9262,08"",,""408,34375"""
"18,""6,4"",457,144,""888,94"",""938,94"",250,20,2053,2285,5,4,12,3877,50,""4480,7"",,""464,03125"""
"18,""6,49"",457,144,""901,26"",""951,26"",250,20,2053,2285,5,4,12,3877,50,""4542,3"",,""464,03125"""
"18,""7,1"",457,144,""984,64"",""1034,64"",250,20,2053,2285,5,4,12,3877,50,""4959,2"",,""464,03125"""
"18,""7,9"",457,144,""1093,64"",""1143,64"",250,20,2053,2285,5,4,12,3877,50,""5504,2"",,""464,03125"""
"18,""8,7"",457,144,""1202,24"",""1252,24"",250,20,2053,2285,5,4,12,3877,50,""6047,2"",,""464,03125"""
"18,""9,5"",457,144,""1310,45"",""1360,45"",250,20,2053,2285,5,4,12,3877,50,""6588,25"",,""464,03125"""
"18,""10,3"",457,96,""1418,26"",""1468,26"",""187,5"",15,1521,2285,5,3,8,3345,""37,5"",""7123,3"",,""461,6875"""
"18,""11,1"",457,96,""1525,68"",""1575,68"",""187,5"",15,1521,2285,5,3,8,3345,""37,5"",""7660,4"",,""461,6875"""
"18,""12,7"",457,96,""1739,33"",""1789,33"",""187,5"",15,1521,2285,5,3,8,3345,""37,5"",""8728,65"",,""461,6875"""
"20,""6,4"",508,144,""989,56"",""1039,56"",250,20,2257,2540,5,4,12,4007,50,""4983,8"",,""515,03125"""
"20,""7,1"",508,144,""1096,26"",""1146,26"",250,20,2257,2540,5,4,12,4007,50,""5517,3"",,""515,03125"""
"20,""7,47"",508,144,""1152,53"",""1202,53"",250,20,2257,2540,5,4,12,4007,50,""5798,65"",,""515,03125"""
"20,""7,9"",508,144,""1217,83"",""1267,83"",250,20,2257,2540,5,4,12,4007,50,""6125,15"",,""515,03125"""
"20,""8,7"",508,96,""1339,01"",""1389,01"",""187,5"",15,1674,2540,5,3,8,3424,""37,5"",""6727,05"",,""512,6875"""
"20,""8,94"",508,96,""1375,29"",""1425,29"",""187,5"",15,1674,2540,5,3,8,3424,""37,5"",""6908,45"",,""512,6875"""
"20,""9,5"",508,96,""1459,79"",""1509,79"",""187,5"",15,1674,2540,5,3,8,3424,""37,5"",""7330,95"",,""512,6875"""
"20,""10,3"",508,96,""1580,19"",""1630,19"",""187,5"",15,1674,2540,5,3,8,3424,""37,5"",""7932,95"",,""512,6875"""
"20,""10,74"",508,96,""1646,23"",""1696,23"",""187,5"",15,1674,2540,5,3,8,3424,""37,5"",""8263,15"",,""512,6875"""
"20,""12,7"",508,48,""1938,99"",""1988,99"",""162,5"",13,1091,2540,5,2,4,2841,""32,5"",""9718,95"",,""510,34375"""
"20,""19,5"",508,0,""2936,31"",""2986,31"",""62,5"",5,508,2540,5,1,0,2258,""12,5"",""14681,55"",,508"
"22,""6,4"",559,96,""1090,17"",""1140,17"",150,12,1827,2236,4,3,8,3577,""37,5"",""4392,68"",,""563,6875"""
"22,""7,1"",559,96,""1207,87"",""1257,87"",150,12,1827,2236,4,3,8,3577,""37,5"",""4863,48"",,""563,6875"""
"22,""7,9"",559,96,""1342,02"",""1392,02"",150,12,1827,2236,4,3,8,3577,""37,5"",""5400,08"",,""563,6875"""
"22,""8,7"",559,96,""1475,78"",""1525,78"",150,12,1827,2236,4,3,8,3577,""37,5"",""5935,12"",,""563,6875"""
"22,""9,5"",559,96,""1609,14"",""1659,14"",150,12,1827,2236,4,3,8,3577,""37,5"",""6468,56"",,""563,6875"""
"24,""6,4"",610,96,""1190,78"",""1240,78"",150,12,1980,2440,4,3,8,3730,""37,5"",""4795,12"",,""614,6875"""
"24,""7,1"",610,96,""1319,49"",""1369,49"",150,12,1980,2440,4,3,8,3730,""37,5"",""5309,96"",,""614,6875"""
"24,""7,9"",610,96,""1466,22"",""1516,22"",150,12,1980,2440,4,3,8,3730,""37,5"",""5896,88"",,""614,6875"""
"24,""8,7"",610,96,""1612,55"",""1662,55"",150,12,1980,2440,4,3,8,3730,""37,5"",""6482,2"",,""614,6875"""
"24,""9,5"",610,96,""1758,49"",""1808,49"",150,12,1980,2440,4,3,8,3730,""37,5"",""7065,96"",,""614,6875"""
"24,""10,3"",610,96,""1904,03"",""1954,03"",150,12,1980,2440,4,3,8,3730,""37,5"",""7648,12"",,""614,6875"""
"24,""11,1"",610,96,""2049,18"",""2099,18"",150,12,1980,2440,4,3,8,3730,""37,5"",""8228,72"",,""614,6875"""
"24,""11,9"",610,96,""2193,94"",""2243,94"",150,12,1980,2440,4,3,4,3045,""37,5"",""8807,76"",,""614,6875"""
"24,""12,7"",610,48,""2338,3"",""2386,3"",100,8,1295,2440,4,2,4,3045,25,""9377,2"",,""612,34375"""
